09-23-2026 17:24:00 RAM 6940/30697MB (lfb 224x4MB) SWAP 471/15348MB (cached 0MB) CPU [11%@2201,10%@2201,9%@2201,9%@2201,18%@2201,51%@2201,11%@2201,8%@2201,9%@2201,15%@2201,17%@2201,10%@2201] GR3D_FREQ 0% cpu@61.312C soc2@56.312C soc0@57.656C gpu@55.468C tj@61.562C soc1@58.25C VDD_GPU_SOC 5308mW/5308mW VDD_CPU_CV 3788mW/3788mW VIN_SYS_5V0 5124mW/5124mW
09-23-2026 17:26:43 RAM 18967/30697MB (lfb 17x1MB) SWAP 471/15348MB (cached 0MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,6%@2201,1%@2201,1%@2201,30%@2201,0%@2201,1%@2201] GR3D_FREQ 99% cpu@60.187C soc2@56.343C soc0@57.343C gpu@60.625C tj@60.625C soc1@56.5C VDD_GPU_SOC 31570mW/7772mW VDD_CPU_CV 1879mW/2872mW VIN_SYS_5V0 11052mW/5734mW
09-23-2026 17:26:44 RAM 18977/30697MB (lfb 17x1MB) SWAP 471/15348MB (cached 0MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,6%@2201,1%@2201,1%@2201,30%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@60.437C soc2@56.531C soc0@57.718C gpu@60.906C tj@60.906C soc1@56.812C VDD_GPU_SOC 31570mW/7917mW VDD_CPU_CV 1879mW/2866mW VIN_SYS_5V0 10952mW/5766mW
09-23-2026 17:26:45 RAM 19009/30697MB (lfb 17x1MB) SWAP 471/15348MB (cached 0MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,6%@2201,1%@2201,1%@2201,38%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@61.031C soc2@56.625C soc0@57.437C gpu@60.968C tj@61.031C soc1@56.75C VDD_GPU_SOC 30092mW/8052mW VDD_CPU_CV 1880mW/2860mW VIN_SYS_5V0 10650mW/5796mW
09-23-2026 17:26:46 RAM 19023/30697MB (lfb 17x1MB) SWAP 471/15348MB (cached 0MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,5%@2201,0%@2201,0%@2201,43%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@61.031C soc2@56.625C soc0@57.468C gpu@60.656C tj@61.031C soc1@56.906C VDD_GPU_SOC 28600mW/8175mW VDD_CPU_CV 2256mW/2856mW VIN_SYS_5V0 10349mW/5823mW
09-23-2026 17:26:47 RAM 19065/30697MB (lfb 17x1MB) SWAP 471/15348MB (cached 0MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,5%@2201,0%@2201,0%@2201,50%@2201,0%@2201,3%@2201] GR3D_FREQ 1% cpu@61.406C soc2@56.593C soc0@57.468C gpu@58.437C tj@61.406C soc1@57.031C VDD_GPU_SOC 25988mW/8282mW VDD_CPU_CV 2258mW/2853mW VIN_SYS_5V0 9847mW/5847mW
09-23-2026 17:26:48 RAM 19105/30697MB (lfb 17x1MB) SWAP 471/15348MB (cached 0MB) CPU [38%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,5%@2201,1%@2201,1%@2201,24%@2201,1%@2201,2%@2201] GR3D_FREQ 99% cpu@61.031C soc2@56.812C soc0@57.625C gpu@60.156C tj@61.031C soc1@57.156C VDD_GPU_SOC 24492mW/8379mW VDD_CPU_CV 2636mW/2852mW VIN_SYS_5V0 9746mW/5870mW
09-23-2026 17:26:49 RAM 19152/30697MB (lfb 17x1MB) SWAP 471/15348MB (cached 0MB) CPU [89%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,4%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 42% cpu@61.031C soc2@56.531C soc0@57.25C gpu@58.062C tj@61.031C soc1@57.281C VDD_GPU_SOC 16992mW/8430mW VDD_CPU_CV 3019mW/2853mW VIN_SYS_5V0 8239mW/5884mW
09-23-2026 17:26:50 RAM 19215/30697MB (lfb 17x1MB) SWAP 471/15348MB (cached 0MB) CPU [48%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,4%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201] GR3D_FREQ 99% cpu@61.375C soc2@57.656C soc0@58.468C gpu@62.937C tj@62.937C soc1@57.25C VDD_GPU_SOC 36049mW/8592mW VDD_CPU_CV 2252mW/2849mW VIN_SYS_5V0 10048mW/5909mW
09-23-2026 17:26:51 RAM 19243/30697MB (lfb 17x1MB) SWAP 471/15348MB (cached 0MB) CPU [45%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,5%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201] GR3D_FREQ 99% cpu@61.718C soc2@57.937C soc0@58.656C gpu@63.593C tj@63.593C soc1@57.406C VDD_GPU_SOC 38270mW/8766mW VDD_CPU_CV 2251mW/2846mW VIN_SYS_5V0 10349mW/5935mW
09-23-2026 17:26:52 RAM 19267/30697MB (lfb 17x1MB) SWAP 471/15348MB (cached 0MB) CPU [61%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,5%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 35% cpu@62.25C soc2@57.875C soc0@58.5C gpu@60.906C tj@62.25C soc1@57.718C VDD_GPU_SOC 33449mW/8909mW VDD_CPU_CV 2254mW/2842mW VIN_SYS_5V0 9746mW/5957mW
09-23-2026 17:26:53 RAM 19303/30697MB (lfb 17x1MB) SWAP 471/15348MB (cached 0MB) CPU [87%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,5%@2201,0%@2201,0%@2201,0%@2201,0%@2201,2%@2201] GR3D_FREQ 0% cpu@61.75C soc2@57.281C soc0@57.906C gpu@58.593C tj@61.75C soc1@57.75C VDD_GPU_SOC 22250mW/8986mW VDD_CPU_CV 3015mW/2843mW VIN_SYS_5V0 8339mW/5971mW
09-23-2026 17:26:54 RAM 19337/30697MB (lfb 17x1MB) SWAP 471/15348MB (cached 0MB) CPU [100%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201] GR3D_FREQ 99% cpu@60.812C soc2@56.593C soc0@57.468C gpu@58.531C tj@60.812C soc1@57.593C VDD_GPU_SOC 9468mW/8989mW VDD_CPU_CV 2271mW/2840mW VIN_SYS_5V0 6229mW/5972mW
09-23-2026 17:26:55 RAM 19758/30697MB (lfb 10x4MB) SWAP 472/15348MB (cached 0MB) CPU [97%@2201,0%@2201,0%@2201,0%@2201,5%@2201,1%@2201,10%@2201,1%@2201,0%@2201,2%@2201,0%@2201,2%@2201] GR3D_FREQ 0% cpu@60.593C soc2@56.093C soc0@57.218C gpu@55.718C tj@60.593C soc1@57.687C VDD_GPU_SOC 6822mW/8977mW VDD_CPU_CV 2273mW/2837mW VIN_SYS_5V0 5727mW/5971mW
09-23-2026 17:26:56 RAM 19762/30697MB (lfb 11x4MB) SWAP 472/15348MB (cached 0MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,2%@2201,0%@2201,99%@2201,0%@2201,1%@2201] GR3D_FREQ 0% cpu@60.5C soc2@55.718C soc0@57.062C gpu@55.25C tj@60.5C soc1@57.187C VDD_GPU_SOC 5311mW/8956mW VDD_CPU_CV 2653mW/2836mW VIN_SYS_5V0 5325mW/5967mW
09-23-2026 17:26:57 RAM 19767/30697MB (lfb 11x4MB) SWAP 472/15348MB (cached 0MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,99%@2201,0%@2201,1%@2201] GR3D_FREQ 0% cpu@60.093C soc2@55.5C soc0@57C gpu@55.093C tj@60.093C soc1@57.125C VDD_GPU_SOC 5311mW/8935mW VDD_CPU_CV 2653mW/2835mW VIN_SYS_5V0 5425mW/5964mW
09-23-2026 17:26:58 RAM 19768/30697MB (lfb 11x4MB) SWAP 472/15348MB (cached 0MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,100%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@60.25C soc2@55.406C soc0@56.687C gpu@54.875C tj@60.25C soc1@57.093C VDD_GPU_SOC 5311mW/8915mW VDD_CPU_CV 2653mW/2834mW VIN_SYS_5V0 5325mW/5961mW
09-23-2026 17:26:59 RAM 19777/30697MB (lfb 11x4MB) SWAP 472/15348MB (cached 0MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,100%@2201,1%@2201,0%@2201] GR3D_FREQ 0% cpu@59.718C soc2@55.312C soc0@56.468C gpu@54.781C tj@59.718C soc1@57.031C VDD_GPU_SOC 5311mW/8895mW VDD_CPU_CV 2653mW/2833mW VIN_SYS_5V0 5325mW/5957mW
09-23-2026 17:27:00 RAM 19812/30697MB (lfb 11x4MB) SWAP 472/15348MB (cached 0MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,39%@2201,0%@2201,0%@2201,0%@2201,1%@2201,62%@2201,2%@2201,2%@2201] GR3D_FREQ 0% cpu@60.593C soc2@55.312C soc0@56.531C gpu@54.625C tj@60.593C soc1@57C VDD_GPU_SOC 5311mW/8875mW VDD_CPU_CV 2653mW/2832mW VIN_SYS_5V0 5325mW/5954mW
09-23-2026 17:27:01 RAM 19848/30697MB (lfb 7x4MB) SWAP 472/15348MB (cached 0MB) CPU [0%@2201,6%@2201,0%@2201,0%@2201,92%@2201,1%@2201,3%@2201,1%@2201,1%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@59.937C soc2@55.281C soc0@56.5C gpu@54.5C tj@59.937C soc1@56.937C VDD_GPU_SOC 5311mW/8855mW VDD_CPU_CV 2653mW/2831mW VIN_SYS_5V0 5325mW/5950mW
09-23-2026 17:27:02 RAM 19875/30697MB (lfb 7x4MB) SWAP 472/15348MB (cached 0MB) CPU [0%@2201,30%@2201,1%@2201,2%@2201,2%@2201,0%@2201,0%@2201,2%@2201,8%@2201,0%@2201,27%@2201,28%@2201] GR3D_FREQ 99% cpu@60.125C soc2@56C soc0@57.281C gpu@60.468C tj@60.468C soc1@57C VDD_GPU_SOC 15494mW/8892mW VDD_CPU_CV 3022mW/2832mW VIN_SYS_5V0 6832mW/5955mW
09-23-2026 17:27:03 RAM 19941/30697MB (lfb 3x4MB) SWAP 472/15348MB (cached 0MB) CPU [1%@2201,40%@2201,26%@2201,1%@2201,9%@2201,0%@2201,6%@2201,0%@2201,39%@2201,1%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@60.625C soc2@57C soc0@58C gpu@62.968C tj@62.968C soc1@56.937C VDD_GPU_SOC 29340mW/9003mW VDD_CPU_CV 3009mW/2833mW VIN_SYS_5V0 9043mW/5972mW
09-23-2026 17:27:04 RAM 19954/30697MB (lfb 3x4MB) SWAP 472/15348MB (cached 0MB) CPU [0%@2201,37%@2201,1%@2201,2%@2201,6%@2201,0%@2201,3%@2201,1%@2201,57%@2201,12%@2201,0%@2201,2%@2201] GR3D_FREQ 99% cpu@61.468C soc2@57.781C soc0@58.562C gpu@63.968C tj@63.968C soc1@57.281C VDD_GPU_SOC 41576mW/9180mW VDD_CPU_CV 2996mW/2833mW VIN_SYS_5V0 11655mW/6003mW
09-23-2026 17:27:05 RAM 19952/30697MB (lfb 3x4MB) SWAP 472/15348MB (cached 0MB) CPU [0%@2201,38%@2201,1%@2201,2%@2201,8%@2201,0%@2201,1%@2201,1%@2201,0%@2201,71%@2201,1%@2201,1%@2201] GR3D_FREQ 99% cpu@62.468C soc2@58.125C soc0@58.718C gpu@64.031C tj@64.031C soc1@57.562C VDD_GPU_SOC 42307mW/9359mW VDD_CPU_CV 2995mW/2834mW VIN_SYS_5V0 11957mW/6035mW
09-23-2026 17:27:06 RAM 19952/30697MB (lfb 3x4MB) SWAP 472/15348MB (cached 0MB) CPU [0%@2201,1%@2201,0%@2201,0%@2201,79%@2201,1%@2201,0%@2201,0%@2201,0%@2201,23%@2201,2%@2201,1%@2201] GR3D_FREQ 0% cpu@61.781C soc2@56.437C soc0@57.437C gpu@56.5C tj@61.781C soc1@57.656C VDD_GPU_SOC 11356mW/9370mW VDD_CPU_CV 2647mW/2833mW VIN_SYS_5V0 6631mW/6038mW
09-23-2026 17:27:07 RAM 19934/30697MB (lfb 3x4MB) SWAP 472/15348MB (cached 0MB) CPU [13%@2201,38%@2201,3%@2201,0%@2201,42%@2201,0%@2201,0%@2201,1%@2201,3%@2201,0%@2201,2%@2201,1%@2201] GR3D_FREQ 0% cpu@60.875C soc2@56.156C soc0@57.156C gpu@55.875C tj@60.875C soc1@57.562C VDD_GPU_SOC 5688mW/9350mW VDD_CPU_CV 2652mW/2832mW VIN_SYS_5V0 5425mW/6035mW
09-23-2026 17:27:08 RAM 9236/30697MB (lfb 58x4MB) SWAP 472/15348MB (cached 0MB) CPU [36%@2201,7%@2201,0%@2201,1%@2201,55%@2201,0%@2201,43%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201] GR3D_FREQ 0% cpu@60.812C soc2@55.937C soc0@57.093C gpu@55.437C tj@61C soc1@57.562C VDD_GPU_SOC 5308mW/9329mW VDD_CPU_CV 3409mW/2835mW VIN_SYS_5V0 5526mW/6032mW
09-23-2026 17:27:09 RAM 7899/30697MB (lfb 77x4MB) SWAP 472/15348MB (cached 0MB) CPU [6%@2201,94%@2201,1%@2201,0%@2201,0%@2201,0%@2201,45%@2201,1%@2201,1%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@60.375C soc2@55.625C soc0@56.718C gpu@55.312C tj@60.375C soc1@57.218C VDD_GPU_SOC 5308mW/9308mW VDD_CPU_CV 2653mW/2834mW VIN_SYS_5V0 5526mW/6029mW
09-23-2026 17:27:10 RAM 7899/30697MB (lfb 77x4MB) SWAP 472/15348MB (cached 0MB) CPU [0%@2201,100%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@60.312C soc2@55.468C soc0@56.687C gpu@55.125C tj@60.312C soc1@57.125C VDD_GPU_SOC 5311mW/9287mW VDD_CPU_CV 2274mW/2831mW VIN_SYS_5V0 5325mW/6026mW
09-23-2026 17:27:11 RAM 7877/30697MB (lfb 77x4MB) SWAP 472/15348MB (cached 0MB) CPU [0%@2201,100%@2201,1%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,2%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@59.937C soc2@55.406C soc0@56.562C gpu@54.906C tj@59.937C soc1@57.031C VDD_GPU_SOC 5311mW/9266mW VDD_CPU_CV 2274mW/2829mW VIN_SYS_5V0 5325mW/6022mW
