09-24-2026 01:02:37 RAM 7991/30697MB (lfb 206x4MB) SWAP 582/15348MB (cached 1MB) CPU [43%@2201,5%@2201,2%@2201,2%@2201,2%@2201,6%@2201,16%@2201,5%@2201,2%@2201,7%@2201,5%@2201,2%@2201] GR3D_FREQ 0% cpu@65.406C soc2@60.937C soc0@61.968C gpu@60.187C tj@65.406C soc1@62.343C VDD_GPU_SOC 5311mW/5311mW VDD_CPU_CV 2654mW/2654mW VIN_SYS_5V0 5124mW/5124mW
09-24-2026 02:45:12 RAM 16455/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@56.468C soc2@52.406C soc0@53.687C gpu@54.718C tj@56.468C soc1@53.125C VDD_GPU_SOC 23411mW/21569mW VDD_CPU_CV 1509mW/2088mW VIN_SYS_5V0 8051mW/7451mW
09-24-2026 02:45:13 RAM 16455/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,1%@2201,0%@2201,1%@2201,2%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,3%@2201] GR3D_FREQ 99% cpu@56.562C soc2@52.25C soc0@53.875C gpu@55.031C tj@56.562C soc1@52.968C VDD_GPU_SOC 23788mW/21569mW VDD_CPU_CV 1509mW/2088mW VIN_SYS_5V0 8051mW/7451mW
09-24-2026 02:45:14 RAM 16455/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,2%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@57.125C soc2@53.375C soc0@54.593C gpu@58.593C tj@58.593C soc1@53.187C VDD_GPU_SOC 34621mW/21571mW VDD_CPU_CV 1505mW/2088mW VIN_SYS_5V0 8453mW/7451mW
09-24-2026 02:45:15 RAM 16455/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,2%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@57.218C soc2@53.687C soc0@54.875C gpu@59.218C tj@59.218C soc1@53.437C VDD_GPU_SOC 37239mW/21574mW VDD_CPU_CV 1504mW/2088mW VIN_SYS_5V0 8453mW/7451mW
09-24-2026 02:45:16 RAM 16437/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,2%@2201,0%@2201,83%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@57.031C soc2@51.937C soc0@53.343C gpu@51.906C tj@56.937C soc1@53.281C VDD_GPU_SOC 9100mW/21572mW VDD_CPU_CV 2653mW/2088mW VIN_SYS_5V0 5124mW/7451mW
09-24-2026 02:45:17 RAM 16437/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,1%@2201,0%@2201,100%@2201,1%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@56.406C soc2@51.625C soc0@53C gpu@51.218C tj@56.406C soc1@53.125C VDD_GPU_SOC 5315mW/21569mW VDD_CPU_CV 2655mW/2088mW VIN_SYS_5V0 4421mW/7450mW
09-24-2026 02:45:18 RAM 16490/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,1%@2201,0%@2201,0%@2201,13%@2201,20%@2201,0%@2201,71%@2201,0%@2201,0%@2201,2%@2201,1%@2201] GR3D_FREQ 0% cpu@56.75C soc2@51.375C soc0@52.875C gpu@51.125C tj@56.75C soc1@53.187C VDD_GPU_SOC 5315mW/21566mW VDD_CPU_CV 3034mW/2088mW VIN_SYS_5V0 4823mW/7450mW
09-24-2026 02:45:19 RAM 16489/30697MB (lfb 10x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,1%@2201,0%@2201,1%@2201,76%@2201,2%@2201,0%@2201,23%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@56.156C soc2@51.531C soc0@53.125C gpu@53.125C tj@56.156C soc1@52.812C VDD_GPU_SOC 9855mW/21564mW VDD_CPU_CV 3029mW/2088mW VIN_SYS_5V0 6330mW/7450mW
09-24-2026 02:45:20 RAM 16489/30697MB (lfb 10x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,85%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@56.375C soc2@52.187C soc0@53.562C gpu@55.062C tj@56.75C soc1@52.875C VDD_GPU_SOC 22656mW/21565mW VDD_CPU_CV 2264mW/2088mW VIN_SYS_5V0 7849mW/7450mW
09-24-2026 02:45:21 RAM 16489/30697MB (lfb 10x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@56.75C soc2@52.375C soc0@53.718C gpu@55.468C tj@56.75C soc1@53.031C VDD_GPU_SOC 24166mW/21565mW VDD_CPU_CV 1509mW/2088mW VIN_SYS_5V0 7950mW/7450mW
09-24-2026 02:45:22 RAM 16489/30697MB (lfb 10x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@56.5C soc2@52.437C soc0@53.875C gpu@55.312C tj@56.5C soc1@53.156C VDD_GPU_SOC 23788mW/21565mW VDD_CPU_CV 1509mW/2088mW VIN_SYS_5V0 7849mW/7450mW
09-24-2026 02:45:23 RAM 16489/30697MB (lfb 10x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201] GR3D_FREQ 99% cpu@56.593C soc2@52.531C soc0@53.875C gpu@55.343C tj@56.593C soc1@53.281C VDD_GPU_SOC 23788mW/21566mW VDD_CPU_CV 1509mW/2088mW VIN_SYS_5V0 7849mW/7450mW
09-24-2026 02:45:24 RAM 16489/30697MB (lfb 10x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,2%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,6%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@57.156C soc2@53.656C soc0@54.875C gpu@58.687C tj@58.687C soc1@53.5C VDD_GPU_SOC 35750mW/21568mW VDD_CPU_CV 1504mW/2088mW VIN_SYS_5V0 8453mW/7450mW
09-24-2026 02:45:25 RAM 16407/30697MB (lfb 10x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,1%@2201,0%@2201,1%@2201,0%@2201,0%@2201,10%@2201,2%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@57.625C soc2@52.843C soc0@54.375C gpu@54.406C tj@57.625C soc1@53.468C VDD_GPU_SOC 29025mW/21569mW VDD_CPU_CV 1507mW/2088mW VIN_SYS_5V0 8353mW/7450mW
09-24-2026 02:45:26 RAM 16462/30697MB (lfb 10x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@57.125C soc2@51.875C soc0@53.25C gpu@51.718C tj@57.125C soc1@53.312C VDD_GPU_SOC 7210mW/21567mW VDD_CPU_CV 2654mW/2088mW VIN_SYS_5V0 4722mW/7450mW
09-24-2026 02:45:27 RAM 16462/30697MB (lfb 10x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,100%@2201,0%@2201,0%@2201,0%@2201,1%@2201] GR3D_FREQ 0% cpu@56.343C soc2@51.468C soc0@52.937C gpu@51.187C tj@56.343C soc1@53.125C VDD_GPU_SOC 5315mW/21564mW VDD_CPU_CV 2656mW/2088mW VIN_SYS_5V0 4421mW/7449mW
09-24-2026 02:45:28 RAM 16462/30697MB (lfb 10x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@56.5C soc2@51.281C soc0@52.812C gpu@50.906C tj@56.5C soc1@52.968C VDD_GPU_SOC 4935mW/21562mW VDD_CPU_CV 2656mW/2088mW VIN_SYS_5V0 4320mW/7449mW
09-24-2026 02:45:29 RAM 16462/30697MB (lfb 10x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@55.937C soc2@51.125C soc0@52.781C gpu@50.593C tj@55.937C soc1@52.937C VDD_GPU_SOC 4935mW/21559mW VDD_CPU_CV 2656mW/2088mW VIN_SYS_5V0 4320mW/7448mW
09-24-2026 02:45:30 RAM 16462/30697MB (lfb 10x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@55.937C soc2@51.093C soc0@52.625C gpu@50.531C tj@55.937C soc1@52.906C VDD_GPU_SOC 4935mW/21556mW VDD_CPU_CV 2656mW/2088mW VIN_SYS_5V0 4320mW/7448mW
09-24-2026 02:45:31 RAM 16462/30697MB (lfb 10x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,100%@2201,0%@2201,0%@2201,0%@2201,1%@2201] GR3D_FREQ 0% cpu@55.906C soc2@50.781C soc0@52.562C gpu@50.375C tj@55.906C soc1@52.5C VDD_GPU_SOC 4935mW/21553mW VDD_CPU_CV 2656mW/2089mW VIN_SYS_5V0 4320mW/7447mW
09-24-2026 02:45:32 RAM 16462/30697MB (lfb 10x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@55.687C soc2@50.781C soc0@52.25C gpu@50.25C tj@55.687C soc1@52.531C VDD_GPU_SOC 4935mW/21551mW VDD_CPU_CV 2656mW/2089mW VIN_SYS_5V0 4320mW/7447mW
09-24-2026 02:45:33 RAM 16462/30697MB (lfb 10x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@55.843C soc2@50.593C soc0@52.187C gpu@50.156C tj@55.843C soc1@52.375C VDD_GPU_SOC 4935mW/21548mW VDD_CPU_CV 2656mW/2089mW VIN_SYS_5V0 4320mW/7446mW
09-24-2026 02:45:34 RAM 16411/30697MB (lfb 10x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,12%@2201,19%@2201,0%@2201,70%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@55.875C soc2@50.593C soc0@52.156C gpu@50.125C tj@55.875C soc1@52.312C VDD_GPU_SOC 4935mW/21545mW VDD_CPU_CV 3034mW/2089mW VIN_SYS_5V0 4823mW/7446mW
09-24-2026 02:45:35 RAM 16474/30697MB (lfb 10x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,100%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@55.625C soc2@50.625C soc0@52.156C gpu@49.968C tj@55.625C soc1@52.437C VDD_GPU_SOC 4935mW/21543mW VDD_CPU_CV 3034mW/2089mW VIN_SYS_5V0 4823mW/7445mW
09-24-2026 02:45:36 RAM 16426/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,24%@2201,0%@2201,0%@2201,75%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@55.656C soc2@51.437C soc0@53.062C gpu@53.937C tj@55.656C soc1@52.687C VDD_GPU_SOC 20029mW/21542mW VDD_CPU_CV 2644mW/2089mW VIN_SYS_5V0 7548mW/7446mW
09-24-2026 02:45:37 RAM 16426/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,100%@2201,0%@2201,0%@2201,1%@2201] GR3D_FREQ 99% cpu@56.125C soc2@51.843C soc0@53.25C gpu@54.593C tj@56.125C soc1@52.437C VDD_GPU_SOC 23778mW/21543mW VDD_CPU_CV 2640mW/2089mW VIN_SYS_5V0 8151mW/7446mW
09-24-2026 02:45:38 RAM 16426/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,9%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@56.25C soc2@51.968C soc0@53.312C gpu@54.906C tj@56.25C soc1@52.5C VDD_GPU_SOC 24156mW/21543mW VDD_CPU_CV 1509mW/2089mW VIN_SYS_5V0 8151mW/7446mW
09-24-2026 02:45:39 RAM 16426/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201] GR3D_FREQ 99% cpu@56.062C soc2@52.093C soc0@53.437C gpu@54.687C tj@56.062C soc1@52.687C VDD_GPU_SOC 23788mW/21544mW VDD_CPU_CV 1509mW/2089mW VIN_SYS_5V0 8051mW/7446mW
09-24-2026 02:45:40 RAM 16426/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,3%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@56.75C soc2@53.062C soc0@54.375C gpu@58.281C tj@58.281C soc1@52.937C VDD_GPU_SOC 34621mW/21546mW VDD_CPU_CV 1505mW/2089mW VIN_SYS_5V0 8353mW/7446mW
09-24-2026 02:45:41 RAM 16426/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,3%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 96% cpu@57C soc2@53.468C soc0@54.781C gpu@58C tj@58C soc1@53.312C VDD_GPU_SOC 36863mW/21548mW VDD_CPU_CV 1504mW/2089mW VIN_SYS_5V0 8554mW/7446mW
09-24-2026 02:45:42 RAM 16441/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,1%@2201,1%@2201,0%@2201,0%@2201,89%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@56.656C soc2@51.625C soc0@53.093C gpu@51.687C tj@56.656C soc1@53.281C VDD_GPU_SOC 8725mW/21546mW VDD_CPU_CV 2653mW/2089mW VIN_SYS_5V0 5024mW/7446mW
09-24-2026 02:45:43 RAM 16441/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@56.468C soc2@51.218C soc0@52.625C gpu@51.156C tj@56.468C soc1@52.906C VDD_GPU_SOC 5315mW/21543mW VDD_CPU_CV 2656mW/2089mW VIN_SYS_5V0 4421mW/7445mW
09-24-2026 02:45:44 RAM 16442/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,100%@2201,0%@2201,1%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@56.093C soc2@51.093C soc0@52.468C gpu@50.562C tj@56.093C soc1@52.656C VDD_GPU_SOC 4935mW/21541mW VDD_CPU_CV 2656mW/2089mW VIN_SYS_5V0 4421mW/7445mW
09-24-2026 02:45:45 RAM 16442/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,1%@2201,1%@2201,0%@2201,0%@2201,0%@2201,1%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@56.281C soc2@51C soc0@52.468C gpu@50.468C tj@56.281C soc1@52.625C VDD_GPU_SOC 4935mW/21538mW VDD_CPU_CV 2656mW/2089mW VIN_SYS_5V0 4320mW/7444mW
09-24-2026 02:45:46 RAM 16442/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,0%@2201,1%@2201,1%@2201,0%@2201,0%@2201,1%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@55.562C soc2@50.812C soc0@52.375C gpu@50.281C tj@55.562C soc1@52.562C VDD_GPU_SOC 4935mW/21535mW VDD_CPU_CV 2656mW/2089mW VIN_SYS_5V0 4320mW/7444mW
09-24-2026 02:45:47 RAM 16442/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,100%@2201,0%@2201,0%@2201,0%@2201,1%@2201] GR3D_FREQ 0% cpu@55.562C soc2@50.718C soc0@52.312C gpu@50.156C tj@55.562C soc1@52.593C VDD_GPU_SOC 4935mW/21533mW VDD_CPU_CV 2656mW/2089mW VIN_SYS_5V0 4320mW/7443mW
09-24-2026 02:45:48 RAM 16442/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@55.406C soc2@50.437C soc0@52.218C gpu@50C tj@55.406C soc1@52.218C VDD_GPU_SOC 4935mW/21530mW VDD_CPU_CV 2656mW/2089mW VIN_SYS_5V0 4320mW/7443mW
09-24-2026 02:45:49 RAM 16458/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,100%@2201,0%@2201,1%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@55.375C soc2@50.406C soc0@52C gpu@49.906C tj@55.375C soc1@52.187C VDD_GPU_SOC 4935mW/21527mW VDD_CPU_CV 2656mW/2090mW VIN_SYS_5V0 4320mW/7442mW
09-24-2026 02:45:50 RAM 16501/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,1%@2201,0%@2201,0%@2201,4%@2201,0%@2201,1%@2201,95%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@56.125C soc2@50.406C soc0@52C gpu@49.875C tj@56.125C soc1@52.125C VDD_GPU_SOC 4935mW/21525mW VDD_CPU_CV 2656mW/2090mW VIN_SYS_5V0 4521mW/7442mW
09-24-2026 02:45:51 RAM 16526/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,8%@2201,93%@2201,0%@2201,0%@2201,0%@2201,2%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@55.375C soc2@50.375C soc0@51.906C gpu@49.781C tj@55.375C soc1@52.093C VDD_GPU_SOC 4935mW/21522mW VDD_CPU_CV 3034mW/2090mW VIN_SYS_5V0 4823mW/7441mW
09-24-2026 02:45:52 RAM 16496/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,50%@2201,1%@2201,0%@2201,50%@2201,2%@2201,2%@2201,10%@2201] GR3D_FREQ 99% cpu@55.375C soc2@51.156C soc0@52.531C gpu@53.125C tj@55.375C soc1@52.156C VDD_GPU_SOC 16264mW/21521mW VDD_CPU_CV 3024mW/2090mW VIN_SYS_5V0 7134mW/7441mW
09-24-2026 02:45:53 RAM 16496/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,2%@2201,0%@2201,0%@2201,0%@2201,100%@2201,0%@2201,1%@2201,10%@2201] GR3D_FREQ 99% cpu@56.218C soc2@51.656C soc0@52.937C gpu@54.187C tj@56.218C soc1@52.437C VDD_GPU_SOC 23023mW/21521mW VDD_CPU_CV 3018mW/2090mW VIN_SYS_5V0 7950mW/7441mW
09-24-2026 02:45:54 RAM 16496/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,6%@2201,0%@2201,0%@2201,0%@2201,38%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@55.937C soc2@51.812C soc0@53.093C gpu@54.531C tj@55.937C soc1@52.281C VDD_GPU_SOC 24156mW/21522mW VDD_CPU_CV 1886mW/2090mW VIN_SYS_5V0 8151mW/7442mW
09-24-2026 02:45:55 RAM 16496/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@56.343C soc2@51.906C soc0@53.125C gpu@54.593C tj@56.343C soc1@52.437C VDD_GPU_SOC 24156mW/21522mW VDD_CPU_CV 1509mW/2090mW VIN_SYS_5V0 8051mW/7442mW
09-24-2026 02:45:56 RAM 16496/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,2%@2201,1%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@56.625C soc2@52.718C soc0@53.937C gpu@57.843C tj@57.843C soc1@52.593C VDD_GPU_SOC 32391mW/21524mW VDD_CPU_CV 1505mW/2090mW VIN_SYS_5V0 8353mW/7442mW
09-24-2026 02:45:57 RAM 16496/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,4%@2201,1%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@56.75C soc2@53.093C soc0@54.375C gpu@58.468C tj@58.468C soc1@53C VDD_GPU_SOC 36863mW/21526mW VDD_CPU_CV 1504mW/2090mW VIN_SYS_5V0 8453mW/7442mW
09-24-2026 02:45:58 RAM 16496/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,2%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,62%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@56.562C soc2@51.718C soc0@53.031C gpu@51.781C tj@56.562C soc1@53.031C VDD_GPU_SOC 12124mW/21525mW VDD_CPU_CV 2272mW/2090mW VIN_SYS_5V0 5526mW/7442mW
09-24-2026 02:45:59 RAM 16496/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@56C soc2@51.25C soc0@52.781C gpu@51C tj@56.187C soc1@52.906C VDD_GPU_SOC 5695mW/21522mW VDD_CPU_CV 2655mW/2090mW VIN_SYS_5V0 4521mW/7441mW
09-24-2026 02:46:00 RAM 16360/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,4%@2201,43%@2201,0%@2201,8%@2201,46%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@56.125C soc2@51.718C soc0@53.437C gpu@54C tj@56.125C soc1@52.875C VDD_GPU_SOC 16642mW/21521mW VDD_CPU_CV 3024mW/2090mW VIN_SYS_5V0 7134mW/7441mW
09-24-2026 02:46:01 RAM 16360/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,100%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@56.593C soc2@52.031C soc0@53.437C gpu@54.5C tj@56.593C soc1@52.687C VDD_GPU_SOC 23033mW/21522mW VDD_CPU_CV 2642mW/2090mW VIN_SYS_5V0 7849mW/7441mW
09-24-2026 02:46:02 RAM 16360/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,37%@2201,2%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@56.25C soc2@52.218C soc0@53.531C gpu@55.281C tj@56.25C soc1@52.843C VDD_GPU_SOC 24156mW/21522mW VDD_CPU_CV 1509mW/2090mW VIN_SYS_5V0 8151mW/7441mW
09-24-2026 02:46:03 RAM 16360/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@56.718C soc2@52.406C soc0@53.656C gpu@55.406C tj@56.375C soc1@52.937C VDD_GPU_SOC 24156mW/21523mW VDD_CPU_CV 1509mW/2090mW VIN_SYS_5V0 8151mW/7441mW
09-24-2026 02:46:04 RAM 16360/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,2%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@56.656C soc2@53.156C soc0@54.437C gpu@58.375C tj@58.093C soc1@53.093C VDD_GPU_SOC 32014mW/21524mW VDD_CPU_CV 1505mW/2090mW VIN_SYS_5V0 8353mW/7442mW
09-24-2026 02:46:05 RAM 16360/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,3%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@57.218C soc2@53.437C soc0@54.843C gpu@58.687C tj@58.687C soc1@53.562C VDD_GPU_SOC 36863mW/21527mW VDD_CPU_CV 1504mW/2090mW VIN_SYS_5V0 8453mW/7442mW
